,악플여부
46417,0
96907,0
39749,0
44369,1
82583,1
89970,0
78385,1
80708,0
97409,1
94525,0
58638,0
88426,1
28386,0
1774,0
86079,1
42993,0
40299,0
72024,0
32320,0
32861,0
37074,0
64407,1
89475,1
27770,0
71318,0
9711,0
55323,0
82135,1
79781,0
12829,0
359,0
83379,1
94940,1
56674,0
54212,1
2574,0
76758,0
72048,0
86993,1
87984,1
19746,0
58532,0
25096,0
85529,1
33040,0
77785,0
40805,0
50586,0
86031,1
30283,0
15592,0
18126,0
50805,1
18299,0
35730,0
35682,0
44810,0
45131,0
74275,0
5209,0
38280,0
72347,0
22164,0
92776,1
72484,1
75834,0
26757,0
57016,0
72914,0
62350,0
15784,0
22063,0
69501,0
34524,0
1816,0
13525,0
25399,0
94297,1
19977,0
68348,0
7246,0
12453,0
91703,1
51006,0
25540,0
78800,0
38525,0
4457,0
18786,0
13997,0
84743,1
45319,0
92019,0
55150,0
58625,0
82749,1
46223,0
51226,1
19259,0
53804,0
80398,0
18533,0
52478,1
57852,0
65026,0
84066,1
32501,0
20516,0
86732,1
59084,0
81902,1
24704,0
64871,0
20875,0
99,0
28783,0
37747,0
26303,0
44975,0
335,0
97910,1
30002,0
1035,0
18580,0
79304,0
98689,1
73817,0
97345,1
49354,0
58567,0
96828,1
46158,0
98491,0
83600,1
66499,1
51927,0
92022,1
80635,0
11035,0
68646,0
64820,0
13922,0
73627,0
54317,0
55546,1
71158,1
66098,0
26022,0
53462,1
34574,0
11972,0
62026,0
194,0
60300,0
43232,1
11009,0
13496,0
75851,0
43092,0
45826,0
58770,0
70502,0
40411,0
7525,0
39246,0
21776,0
80313,0
76794,0
29859,1
38411,0
45992,0
9619,0
33301,0
80925,0
8406,1
36661,0
9132,0
85808,1
66750,1
19292,1
49181,1
23799,0
39170,0
29666,0
50031,1
21522,0
394,0
21376,0
3757,0
44675,0
23466,0
80194,1
6566,0
95154,0
74415,0
67497,1
26633,0
30017,0
37793,1
13063,0
96949,0
38402,0
92783,0
80369,1
75948,0
50189,0
32614,0
78373,1
33416,0
70898,0
54814,0
53180,0
96141,1
27209,0
80208,0
7574,0
58048,1
26124,0
76765,1
95522,1
61069,1
38549,1
8584,0
66110,1
63571,0
95697,1
42136,0
78427,0
28453,0
57104,0
2573,0
12438,0
30146,0
26872,0
81388,1
75724,0
24532,0
12585,0
41174,1
56012,0
80309,0
30095,0
47976,0
63351,1
26843,0
73079,1
44143,0
77812,0
20096,0
35587,0
46668,0
81142,0
90072,1
74329,0
92851,1
55641,1
70601,0
79382,1
36121,0
16263,0
8104,1
36066,0
76153,0
26859,0
10362,0
50763,0
59446,0
42294,0
30560,0
89866,1
51516,0
12179,0
36677,0
84109,1
532,0
22248,0
97979,1
15288,0
69241,0
88719,1
9629,0
706,0
9963,0
69361,0
64861,0
29104,0
70988,0
21860,0
46520,0
40487,0
31327,1
17618,0
95893,1
99205,0
90246,1
77895,0
35839,1
7817,0
58384,1
19134,0
17473,0
14046,0
96343,1
94346,1
75394,0
95334,1
18258,0
82739,1
90720,1
92461,1
7113,0
39001,0
42043,0
51628,0
9883,0
33365,0
57689,0
68703,0
25574,0
46601,1
35409,1
39506,0
20319,0
70146,0
5486,0
63970,0
96167,1
14302,0
56167,0
9839,0
34197,0
12217,0
7912,0
957,0
61590,0
68956,0
12027,0
3619,0
98409,0
66848,0
34259,1
73002,0
94266,1
22845,0
70455,0
81874,1
5597,0
39135,0
48446,0
67670,1
45754,0
34696,0
28556,0
1326,0
23084,0
22385,0
79051,0
86567,1
71488,0
25216,0
63766,0
88138,1
28666,0
61913,0
23097,0
92472,1
86728,1
10747,0
18121,0
80122,0
26794,0
56198,0
22160,0
7291,0
84004,1
7796,0
38415,0
80856,0
25180,0
60788,0
46960,1
20262,0
52067,0
18196,0
16324,0
45531,1
51235,1
57741,0
8981,0
35864,0
52856,0
78790,0
67170,0
37201,0
2960,0
7800,0
42722,1
77560,0
5963,0
75651,0
45657,1
85022,1
21316,0
5293,0
93746,1
5721,0
97619,1
26368,0
94016,1
57535,1
25788,0
41559,0
52555,0
48199,0
30435,0
21575,0
62597,0
8691,0
5529,0
17600,0
50787,1
52011,1
66568,1
2193,0
15968,0
60009,0
34691,0
67101,0
64151,0
55800,0
5813,0
62977,0
59082,0
25141,1
16249,0
62936,1
8896,0
81959,1
12706,0
28523,0
78783,0
16446,0
18220,0
37607,1
64611,0
8343,0
74608,0
27042,0
60263,0
29461,1
73870,1
38662,0
55262,1
32728,1
35562,0
24308,0
45599,1
38372,1
66208,1
23633,0
69002,0
24380,0
5667,1
23211,0
37058,0
45542,1
12945,0
34407,0
97043,0
53381,0
21349,0
91133,1
85387,1
64306,1
47213,0
18251,0
13791,0
63028,0
26769,0
1435,0
59725,0
85785,1
64294,0
61504,0
11439,0
36024,1
36406,0
4172,0
97487,1
42752,0
64130,0
87477,1
52078,0
69991,1
14704,0
1347,0
69566,0
4633,0
55073,1
31890,0
18599,0
14727,0
36239,0
36268,1
7456,0
39512,0
53172,0
57804,1
94888,1
43721,0
13794,0
8735,0
44148,0
3311,0
67250,1
12539,0
51642,0
60525,0
77702,0
38187,0
55742,0
37147,1
77143,0
61437,0
33425,0
23055,0
5273,0
92943,0
40312,0
33836,0
30563,1
20116,0
1475,0
22281,0
57748,0
6342,0
74057,1
48586,0
30684,0
51179,0
54642,0
98702,1
97659,1
2476,1
12122,0
14251,0
78978,0
79403,1
53328,0
40785,1
84500,1
68112,0
68551,0
93228,1
16051,0
72051,0
32429,0
63376,0
75012,0
15710,0
79184,0
53793,1
72825,0
2252,0
85175,1
17899,0
91711,1
33277,0
31098,0
33229,0
69206,0
5568,0
50428,0
73919,0
94179,0
8228,0
79375,0
13501,0
8395,1
75030,0
94227,1
60686,0
78721,0
37919,0
30907,1
22386,0
38137,0
11908,0
4983,0
49419,0
84584,1
66167,0
22122,0
9887,0
17406,0
34659,0
53201,0
2182,0
77224,1
4152,0
18447,0
78841,1
30858,1
77419,0
71193,0
20970,0
34140,0
87183,1
36229,0
50690,0
21668,0
3931,0
46234,0
33124,0
24467,0
67650,1
96147,1
91877,1
1472,0
25071,0
69071,0
5265,0
80164,0
17841,0
90406,0
78298,0
68405,0
43509,1
84040,1
71471,1
63822,0
93685,1
21421,0
5798,0
28627,0
47244,0
42256,1
51252,0
97541,1
89240,1
68845,0
53920,0
27260,0
91186,1
84400,1
15758,0
35922,0
10220,0
2272,0
84863,1
32295,0
89453,1
29173,0
53069,1
59766,0
8056,0
42604,0
56091,0
92913,1
27200,0
54131,0
28506,0
72137,0
85326,1
42481,0
3966,0
30839,0
39252,0
45317,0
51385,0
19158,0
7004,0
16467,0
1815,0
18784,0
92130,1
8562,0
26613,0
14560,0
33571,0
71342,0
40513,1
4447,0
66293,0
15102,0
20656,0
71549,1
14412,0
20645,0
11420,0
19610,0
52219,0
16454,0
89548,1
75225,0
90624,1
78502,0
47656,0
42062,0
75659,0
41440,0
42188,0
84612,1
84204,1
88074,1
48476,0
98875,1
76899,0
7243,0
73540,0
4192,0
43737,0
61629,0
70973,0
62988,0
43505,1
39286,0
30973,0
20329,0
21874,0
35174,0
95802,1
60843,0
75992,0
87510,1
90219,1
98375,0
1053,0
5610,0
12015,0
36868,0
12699,0
19834,0
49253,0
59157,0
47841,0
76826,0
59623,0
86941,1
22300,0
28062,0
64735,1
71126,0
58569,0
29522,0
4512,0
57053,0
63674,1
96123,1
16434,0
62876,0
28220,0
96786,1
22963,0
63274,1
77155,0
63469,1
13261,0
16767,0
25051,0
51995,1
51026,1
55613,0
91128,1
41557,0
46410,0
29075,0
26461,0
55832,0
8604,0
16185,0
2747,0
65571,0
25467,0
6843,0
77927,0
63742,0
7001,0
27381,1
37394,0
45176,1
39641,1
43713,0
17944,0
16116,0
34584,0
54159,0
18165,0
91821,0
85060,1
12371,0
89291,1
88873,1
87192,1
40714,0
93414,1
5833,0
43863,0
24636,0
58353,1
67244,0
76922,0
62828,1
56372,0
68610,0
24641,1
859,0
8068,0
39501,0
66615,0
31200,0
13095,0
79453,0
41088,0
94306,1
85726,1
34213,0
2954,0
34345,1
55996,0
17534,0
1850,0
39509,0
25075,0
34406,0
15405,0
64728,0
73646,0
57771,0
61779,0
67161,0
89795,1
4112,0
36915,0
81969,1
9162,0
38773,0
54618,0
66349,0
31580,0
13102,0
41466,0
58135,0
71978,0
93160,1
84408,1
45106,0
69851,0
26322,0
24878,0
89672,1
72167,0
935,0
25262,0
23625,0
80867,0
50830,0
20184,0
43275,0
36740,1
58083,1
47459,1
85288,1
48975,1
2849,0
69113,0
24559,0
55225,0
61402,0
46642,0
53385,1
83639,1
97170,1
46479,0
94946,1
23324,0
30286,0
69859,0
92688,1
35583,0
55608,1
42592,0
58219,0
13764,0
773,0
41794,0
16780,0
93381,1
53416,0
49587,0
73857,0
51643,0
83361,1
98723,1
25484,0
35708,0
70452,0
18449,0
2762,0
10223,0
21112,0
89282,1
76428,0
74459,0
26338,0
39385,0
16544,0
95739,1
50067,0
9672,1
30624,1
3232,0
89216,1
32104,0
20467,0
14626,1
12799,0
43460,0
3221,0
32533,0
48972,0
45352,1
52445,1
80870,0
35494,0
72674,0
33395,0
27604,0
82598,1
98771,1
87506,1
64226,0
33891,0
13951,0
98660,1
80476,1
1256,0
53237,0
58563,0
4808,0
49759,0
23838,0
28653,0
51682,0
24598,0
76670,0
24977,0
78576,0
79446,1
53240,1
64455,0
48348,0
10127,0
76985,0
51470,1
6755,0
9563,0
51233,0
51499,1
49792,0
88076,1
40990,0
27650,0
75373,0
94617,1
55229,0
56897,0
60927,1
7833,0
46164,1
83242,1
10991,0
99137,0
62394,0
20064,0
15278,0
48603,0
79008,0
43980,1
32378,1
28508,0
31668,0
5031,0
87871,1
44736,1
50112,0
8532,0
22961,0
95494,1
57607,0
70838,0
70212,0
7543,0
10012,0
89037,1
86955,1
87243,1
24477,0
63166,0
68429,0
5521,0
87966,1
96769,1
15532,0
17802,0
69328,0
35356,0
1553,0
75161,0
21013,0
83146,1
72588,0
82873,1
43359,1
30676,0
19523,0
69476,0
40941,1
8495,0
51389,0
92774,0
69321,0
40060,0
98929,1
70013,0
51919,1
46806,1
70921,0
54407,1
10742,0
28364,0
2082,0
8085,0
22415,0
33948,0
10798,0
75843,1
78628,0
44424,0
99336,0
73192,0
34897,0
84504,1
61398,0
89212,1
60011,0
84173,1
41807,0
96034,1
29532,0
67606,0
36952,0
39674,0
18520,0
69801,0
821,0
37588,0
78272,0
19824,0
97332,1
84166,1
79053,0
20000,0
13038,0
44105,1
42928,0
50456,0
98199,1
28575,0
71017,0
85483,1
18184,0
61589,0
97654,1
16658,0
29060,0
59560,1
79535,0
20921,0
41087,0
98789,1
269,0
4647,0
68061,0
26230,0
32841,0
26938,0
4834,0
80217,0
27428,0
1506,0
31224,0
4599,0
8871,0
15124,0
39612,0
14786,0
57567,0
55764,0
3670,0
69265,0
10055,0
71472,0
40977,0
83278,1
22658,0
50887,1
77342,0
29546,0
56371,0
77892,0
54288,0
33757,1
74564,0
21252,0
61703,0
94172,1
55496,0
35901,0
79068,1
38979,0
29231,0
50913,0
65910,0
69093,0
33445,0
64005,1
59409,0
81221,1
73274,0
69568,0
95795,1
49639,0
1340,0
9979,0
98351,0
10548,0
1886,0
27951,1
25665,0
52510,1
81622,1
83289,1
71407,0
13283,0
58747,0
20113,0
97360,1
67212,1
44307,0
10662,0
16958,0
49947,0
30132,0
4,0
22784,0
83218,1
49628,0
51620,0
12375,0
41514,0
49561,1
620,0
76967,0
51446,1
88065,1
11077,0
17300,0
63374,0
68101,0
4510,0
60529,0
23038,0
89436,1
7864,0
79055,0
15033,0
52708,0
13998,1
91674,1
93077,1
15526,0
46579,0
93917,1
74439,0
12215,0
64017,0
46759,0
37070,1
52714,0
13396,0
38917,0
27126,0
71522,0
22199,0
32730,0
55619,0
22444,0
83692,1
59611,1
70372,0
22094,0
22580,0
375,1
15118,0
74271,0
89500,1
69309,0
69264,0
21496,0
79861,1
24433,0
48037,0
82315,1
88239,1
51437,0
63193,0
70583,0
61129,0
5672,0
72430,0
56331,0
34905,0
31957,0
22554,0
78826,0
31343,0
92889,1
65845,1
19200,0
94713,1
63257,0
51763,0
44037,1
24113,0
80230,0
80200,0
59931,0
6917,0
73924,0
11746,0
27902,1
47052,0
15192,0
99399,0
25404,0
80692,1
21558,0
91691,1
74302,0
13324,0
27379,0
55551,0
59935,0
11189,0
29252,0
69213,0
91851,0
42155,1
78919,0
1707,0
79466,1
1049,0
33634,0
92729,1
54079,0
38092,0
84020,1
89977,1
62602,0
64066,1
51451,1
87945,1
42176,0
41171,0
38448,1
3443,0
11398,0
7012,0
18286,0
79888,0
1467,0
92546,1
42667,0
71308,0
846,1
49975,0
61258,0
51673,1
1067,1
93753,1
24931,0
55520,0
15347,0
32756,0
6995,0
38594,0
7412,0
79438,1
3996,0
32852,0
83643,1
54268,0
25022,0
36542,0
19344,0
69055,0
83182,1
10084,0
768,0
21915,0
34329,0
83029,1
40010,0
88842,1
15804,0
26192,0
16490,0
25162,1
69971,0
85706,1
5125,0
81044,0
96724,0
7405,0
95838,1
29677,0
19508,0
91663,0
19743,0
98921,1
85141,1
84132,1
72399,0
93155,1
50932,1
42689,0
60286,0
36828,0
26668,0
98422,0
82918,1
55388,1
1840,0
472,0
15855,0
65977,0
78880,0
2974,0
77676,1
89072,1
31489,0
5663,0
58912,0
56484,0
41348,0
98864,1
43086,0
48409,0
40920,0
62689,0
85137,1
84845,1
90668,0
25438,0
77873,0
67079,0
85579,1
36763,0
57539,0
60298,0
74485,0
63791,1
18189,0
96113,1
83368,1
65399,0
89674,1
15608,0
83037,1
80574,1
69665,0
83052,1
3565,0
74791,1
27224,0
44934,1
14288,0
11171,0
11802,0
68422,0
77296,0
7434,0
75545,0
53995,0
63483,1
73880,0
45798,0
26908,0
80542,0
3885,0
12188,0
76079,0
56217,0
30950,0
59509,0
47813,0
86584,1
72289,0
92652,1
48989,0
60995,0
71821,0
39146,0
28819,0
56344,1
71516,0
10624,0
60658,0
49564,1
48701,0
87995,1
2909,0
81026,1
4283,0
7334,0
15291,0
43924,0
77870,0
88396,1
80543,0
90777,1
87895,1
28723,0
83133,1
17247,0
92437,1
67401,0
47782,0
30945,0
64172,1
29042,0
33442,0
17034,0
71708,0
96685,0
4869,0
40118,0
31593,0
85598,1
92547,1
42372,0
17441,0
91579,1
16623,0
6916,0
58631,1
87820,1
96572,1
94874,1
42429,0
67641,1
23763,0
32661,0
3310,0
38285,0
95940,1
87137,1
67358,0
58758,0
94265,1
57520,0
68285,0
58001,1
30626,0
82903,1
3868,0
63231,1
40712,1
53645,0
97111,1
19649,0
7110,1
67882,0
94881,1
14276,0
41605,0
78059,0
1780,0
76685,1
71118,0
44875,0
42524,0
53234,0
2165,1
79300,0
1630,0
56685,0
51789,1
8426,0
5416,0
23054,0
54947,0
87823,1
36057,0
44755,1
32641,0
68129,0
53459,0
66323,0
5943,0
88066,1
88403,1
34827,0
19103,0
47721,1
19721,0
54243,0
24338,0
93480,1
62852,0
20049,0
56243,1
82084,1
12313,0
24923,0
11329,1
14145,0
85630,1
65335,0
31943,0
79411,1
63247,1
58964,0
51548,0
61240,0
74586,1
21451,0
45893,0
4093,0
67159,1
39384,1
50663,0
31431,0
5658,0
38287,0
54154,1
95292,0
58425,1
93233,1
95528,1
55670,0
39090,0
39698,0
99154,0
9441,0
82298,1
2267,0
26887,0
5654,0
72567,0
96889,0
34709,0
34723,0
54044,0
46247,0
58079,0
55313,0
98253,1
78579,1
61456,0
18484,0
40984,1
23603,0
38708,1
42218,0
52274,0
94237,1
61480,0
48542,0
79969,1
24587,0
89774,1
34342,1
24939,0
98077,1
12369,0
27987,0
48872,0
48435,0
85572,1
19300,0
11454,0
26051,0
63574,1
18355,0
53888,0
56317,0
19778,1
26988,0
80844,0
30065,0
15734,0
64583,1
82384,1
79816,1
2609,0
11251,0
5749,0
70603,0
72722,0
37650,1
37092,0
62613,1
35418,0
70712,0
87892,1
14108,0
34829,0
53247,0
32237,0
30464,0
61338,1
76183,0
86185,1
35342,0
79819,0
45627,0
55965,0
90249,1
69092,0
21538,0
92761,1
57813,0
3084,0
28481,0
80147,0
86716,1
57871,0
72292,0
75396,0
97858,1
47923,0
34294,0
45361,1
80107,0
37903,0
51866,1
54724,0
15304,0
2422,0
32556,0
79006,0
30206,0
63013,0
37471,0
2890,0
85052,1
72594,0
43393,0
31823,0
80791,0
53276,0
26539,0
4960,0
77999,0
58139,0
68896,0
11618,0
96870,1
92617,1
54853,1
41994,0
61170,0
5171,0
47741,0
32654,0
29482,0
18102,0
39913,0
36854,0
32339,0
26423,0
62846,1
47058,1
98268,1
90689,1
62732,0
30924,0
16500,0
10386,0
8575,0
13894,0
78034,0
55663,0
74662,0
35546,0
27876,1
86241,1
56908,1
88270,1
85160,1
35671,0
52500,0
26388,0
87483,1
0,0
54695,0
50304,0
82995,1
27812,0
16578,0
89540,1
98969,1
17224,0
62704,1
66243,1
453,0
72412,0
98038,1
68286,0
72385,0
1605,0
61617,0
66351,0
88984,1
44206,1
55922,0
15543,0
25029,0
40038,0
26801,0
84595,1
62558,1
25017,0
10301,0
31972,1
49929,1
22952,0
98850,0
28550,0
59413,0
53854,0
93559,1
96103,1
74168,0
93393,1
27818,0
65346,1
67858,0
29254,0
59165,1
77697,0
15762,0
26092,0
19041,0
93591,1
94671,1
66737,0
47850,0
59875,0
75363,0
61190,0
90653,1
2356,0
62575,1
42836,0
96137,1
97934,1
10334,0
6158,0
58233,0
10627,0
64788,0
85059,1
18401,0
76225,0
95817,1
20305,0
98467,0
30345,0
83963,1
41322,0
2586,0
26961,0
92168,1
76937,0
50240,1
71982,0
7133,0
85024,1
82285,1
83219,1
7107,0
22081,0
62376,0
98085,1
44270,1
47057,1
9249,0
17259,0
75496,0
98890,1
502,0
24009,0
36047,0
13491,0
72046,0
69131,0
67184,1
58511,0
6794,0
80503,1
82423,1
80585,0
89145,1
66165,1
3759,0
76437,1
8123,0
59571,0
58751,0
47787,0
37895,1
44322,1
7383,0
76928,0
3414,0
22885,0
91812,1
41408,0
12363,0
61968,1
87647,1
49192,1
16173,0
58132,1
77787,0
48312,0
73988,1
55076,0
8875,0
40602,0
21105,0
34141,0
11040,1
79036,1
75463,1
20092,0
70700,0
41666,0
70167,0
20828,0
56298,0
90050,1
44167,1
19385,0
83684,1
98431,0
77306,0
54766,0
72803,0
78875,0
18090,0
5421,0
29091,0
11671,0
33053,0
46188,0
30883,0
93796,1
68744,0
39697,0
19586,0
33907,0
26717,0
93223,1
11691,0
41812,0
68047,0
34288,1
98934,1
53775,1
4318,0
16736,0
40128,0
83003,1
17438,0
61304,1
55552,0
41678,0
70593,1
31513,1
9349,0
44643,1
41909,0
67698,0
52481,0
85556,1
18605,0
36382,0
27046,0
28690,0
7643,1
71220,0
2194,0
8379,0
81643,1
77559,0
79600,0
9934,1
55027,0
63573,0
80453,0
32161,0
32859,0
5211,1
99222,0
80979,0
74042,0
8111,0
28946,0
4879,0
59771,0
44450,0
52685,0
5552,0
86565,1
21534,0
39525,0
89980,1
80005,1
72233,0
23535,0
55475,1
90604,1
26216,0
26177,0
24281,0
93297,1
53760,0
34885,1
29352,0
19257,0
89120,1
37084,0
18780,0
56438,0
19394,0
41166,1
88322,1
97236,1
28115,0
54426,0
20732,0
42064,1
97732,1
12768,0
86888,1
97374,1
7032,0
70460,1
91967,1
62399,0
14744,0
79847,0
95526,1
95343,1
48002,0
11328,0
4817,0
54734,0
70054,0
57312,1
18631,0
13245,0
52431,0
17714,0
82018,1
63641,1
42023,0
62984,0
18834,0
22472,0
40281,1
34693,0
84329,1
44647,0
24107,0
98997,1
2031,0
55630,0
42588,1
98797,1
48317,1
11224,0
28153,0
61197,1
19888,0
18242,0
15359,0
94268,1
88167,1
3399,0
66448,1
77205,0
33966,0
4937,0
37139,0
68007,0
81181,1
80166,0
84924,1
55721,0
20693,0
57455,0
91819,0
12651,0
16423,0
24070,0
4572,0
67163,1
8712,0
97859,1
47705,0
72191,1
27091,0
47277,0
65965,0
59805,0
23432,0
20039,0
97185,1
92613,1
40834,1
81719,1
43336,0
78301,0
74932,0
29896,0
68716,0
16642,0
17485,0
26703,0
71784,0
51403,0
82701,1
46954,0
20930,0
17895,0
55696,0
54049,1
98436,0
26134,0
40186,0
42683,1
30176,0
96805,1
47146,0
7258,0
40764,1
7811,0
78516,0
8587,0
62432,1
54020,0
72132,0
95047,1
79869,0
2276,0
36413,0
80354,0
69044,1
87041,1
89265,1
74061,0
34517,0
61847,0
39989,0
40508,0
62453,1
74922,0
89318,1
23945,0
52107,0
87866,1
75309,0
63525,0
20060,0
77400,0
84386,1
59295,0
95521,1
84193,1
50012,0
38545,0
97363,1
75594,0
14244,0
1904,0
83115,1
70790,0
63593,1
23491,0
31428,0
64832,1
72330,0
2402,0
69112,0
65674,1
85100,1
10863,0
1295,0
96305,1
37672,0
10011,0
22874,0
49303,0
45141,0
13339,0
54998,0
68477,0
20327,0
31191,0
28425,1
81170,1
55296,0
11716,0
45061,0
8127,0
47960,1
503,0
43743,0
55920,0
58862,0
47906,0
77440,0
95752,1
60121,0
64632,0
92829,1
26097,0
32919,0
833,0
41613,1
19847,0
84244,1
84208,1
71684,0
20540,0
2482,0
62582,0
226,0
94462,1
84205,1
57920,0
61643,0
74351,0
93883,1
21005,0
89879,1
6663,0
73543,1
17102,0
39495,0
95560,0
65431,0
47431,1
23490,0
65328,0
42106,0
5990,0
7429,0
39444,1
16763,0
80939,1
82101,1
82220,1
30607,0
63566,0
23930,0
58205,0
2512,0
36590,0
36210,0
12569,0
76763,1
28416,0
52598,1
65883,0
54667,0
15009,0
15480,0
4194,1
84841,1
93977,1
13332,0
18498,0
37468,0
56722,0
2370,0
75044,1
46442,0
26610,0
31212,0
45335,0
19918,0
64585,0
58273,0
60185,0
12382,0
66253,0
57790,0
33133,0
87903,1
6862,0
32853,0
39678,0
80651,1
56810,0
71753,0
51932,0
80704,0
54051,0
96498,1
48223,0
27539,0
83906,1
21970,0
5210,0
40265,1
14896,0
26008,0
26796,1
47267,1
95916,1
6325,0
80253,0
55,0
95156,1
25936,0
1700,1
5097,0
64786,0
78073,0
73551,1
69510,0
71929,0
49686,1
89682,1
38657,0
65893,1
79789,0
20508,1
60536,1
1164,0
76546,0
18740,0
78536,0
71460,0
40003,0
20803,0
85415,1
10957,0
69573,0
50046,0
18143,0
63750,0
87380,1
80611,1
39245,0
47442,0
57541,0
26457,0
76599,0
61408,0
43532,0
19910,0
54931,0
11480,0
89523,1
20001,0
21902,0
74907,0
30930,0
37808,0
43386,0
30979,0
1862,0
76737,1
40176,0
46868,0
62271,1
12516,0
49087,1
82204,1
96313,1
7141,1
47764,1
99455,0
98267,1
80229,0
40441,0
3027,0
88063,1
24885,0
73911,0
13963,0
19193,0
83645,1
87685,1
9314,0
31656,0
15297,0
98853,1
93901,1
29301,1
87634,1
56019,0
85463,1
80899,0
5890,0
608,0
17570,0
61580,1
73171,0
876,0
58934,0
5965,0
73633,0
10455,0
32672,0
2525,0
53297,0
24806,0
63605,0
21833,0
16790,0
28003,0
57935,1
92932,1
45803,0
64649,1
46604,0
14890,0
15871,0
12427,0
51019,0
96437,1
72109,0
19884,0
91500,1
45486,0
56341,0
74313,0
39814,0
10245,0
58305,0
80773,0
67649,0
54063,0
48657,0
15653,0
6180,0
80508,0
24001,0
55918,0
69483,0
54846,0
19301,0
46173,0
98032,1
98274,1
26944,0
92087,1
290,0
22342,0
10717,0
58365,0
26693,1
33222,0
52415,0
68725,0
98472,0
17138,0
48365,0
2624,1
26683,0
54523,0
96718,0
20577,0
16445,0
77328,0
85769,1
52727,0
55799,0
22297,0
92069,1
55487,0
76841,0
80636,0
21676,0
15237,0
70902,0
61830,0
24907,0
77696,1
82826,1
64838,0
29753,0
74017,0
81540,1
62407,0
60805,1
62713,0
2023,0
4995,0
14951,0
95577,0
40711,0
59649,0
53126,0
42541,0
1602,0
27751,0
91853,1
72287,1
86952,1
67580,1
26266,0
35452,0
9870,1
75449,1
43537,1
30342,0
28068,0
69562,0
57973,1
70388,0
92967,1
31519,0
29026,0
69951,1
16206,0
42995,1
72700,0
9907,0
95157,1
73016,0
95657,1
22691,0
35798,0
5465,0
70461,0
93137,0
96731,0
53944,0
55052,0
1747,0
77972,0
33669,0
69216,0
13633,0
93610,0
77524,0
5607,0
52717,1
80403,0
39787,0
27250,0
1889,1
93143,1
54244,0
19916,0
13907,0
16275,0
38053,0
63703,1
11996,0
44074,0
60813,0
58776,0
23700,0
1612,1
8447,0
25635,0
15914,0
65725,0
49826,0
83749,1
77333,0
93960,1
29672,1
57389,1
58339,0
17596,0
17593,0
93568,1
63113,0
96382,1
6537,0
40676,0
98049,1
38185,0
75825,0
85761,1
11879,0
36660,0
14811,0
66885,0
56381,0
79682,0
21439,0
24390,0
46902,0
26126,0
55638,0
34952,0
15488,0
8975,0
2868,0
50813,0
52210,0
19666,0
21247,0
13048,0
93620,1
27850,0
13515,0
36518,0
31382,1
96809,1
7860,0
95844,1
88875,1
60973,0
61587,0
79825,0
17571,0
16144,0
18427,0
17742,0
70233,0
33628,1
80969,0
63754,0
78822,1
48828,1
92789,1
23698,0
49956,1
46911,1
65423,0
35568,0
69011,0
5740,0
67989,0
67013,1
39664,0
6044,0
13348,0
23516,0
16936,0
8963,0
5154,0
40746,0
82067,1
3039,0
65244,0
33354,0
53057,1
43710,0
48758,1
39942,0
66581,1
44107,0
85117,1
10966,0
52109,1
65804,0
90792,1
25359,0
14205,0
4690,0
12265,0
20392,0
58533,0
70219,0
19089,0
40897,0
21850,0
67517,0
53641,0
20573,0
94921,1
47263,0
59365,0
68988,0
96763,0
21361,0
29763,0
66993,0
40806,0
36249,0
31349,0
24536,0
48556,1
9964,0
18913,0
11864,0
14815,0
63706,1
60299,0
39475,0
50236,0
48757,0
90613,1
55183,0
62788,0
65284,1
55396,0
44228,0
28114,0
3490,0
36380,0
13369,0
5984,1
16787,0
63688,0
96666,0
22835,0
82506,1
50308,0
43382,0
40158,0
8381,0
50848,1
86969,1
95304,0
61451,1
86878,1
28943,0
59904,0
34022,0
77259,0
66995,0
57900,1
94613,1
78898,1
66621,0
66368,1
79624,0
73579,0
93309,1
15082,0
45015,1
39284,0
7406,0
24717,0
23019,0
22724,0
95018,1
15221,0
34065,1
9603,0
95225,0
91469,1
70596,0
65832,0
37532,0
31138,0
28107,0
99366,0
39281,0
79934,0
53044,1
50143,1
35442,0
88079,1
63174,0
34624,0
19826,0
26997,0
33008,1
82477,1
23726,0
89972,0
86521,1
60055,0
83542,1
24920,0
47467,1
63459,0
56783,1
36027,1
40393,0
69531,0
26788,0
97195,1
40384,0
44360,1
85230,1
87009,1
41158,0
95241,1
12054,0
37335,0
33705,0
29484,0
35105,0
15110,0
45386,0
57482,0
51698,0
39781,0
32625,0
9282,0
24105,0
17085,0
60785,0
59908,0
83755,1
22910,0
60849,1
57339,0
57502,1
97632,1
98377,0
37653,0
52964,0
8434,0
90402,0
237,0
26241,1
64141,1
83306,1
78574,0
13526,0
87122,1
33312,0
51170,1
61013,1
6997,1
58168,0
48599,0
97027,0
71258,0
66707,0
12183,0
41143,0
25507,0
92230,1
68644,0
34886,0
65220,0
70263,0
65767,1
41114,0
76732,0
55364,0
32884,0
79311,1
67767,1
33401,1
34137,0
65484,0
82432,1
77417,0
12728,0
33737,0
1274,0
45535,1
51596,0
40057,0
19174,0
23643,0
59,0
37762,0
68032,0
81244,0
81988,1
3054,1
15094,0
90442,1
62801,0
89677,1
94110,0
25981,0
38926,0
73779,0
18155,0
77995,1
34915,0
98047,1
90997,1
23061,0
84832,1
32240,0
5975,0
25772,0
75712,0
9155,0
53344,0
58844,0
98248,1
