,댓글,출처
36400,가즈아 임둥호랑이,./data\유머 짤.csv
36402,대대장 사모님이면 뭐야 얼마나 위에있는것,./data\유머 짤.csv
36405,대대장 사모님 ㅠㅜ,./data\유머 짤.csv
36407,크 취한다,./data\유머 짤.csv
36408,댓글 개웃기네,./data\유머 짤.csv
36409,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ대대장 사모님이 존나 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\유머 짤.csv
36410,댓글이 너무 웃겨,./data\유머 짤.csv
36411,리얼ㅋ 천둥 ㅋ,./data\유머 짤.csv
36413,댓글바시바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\유머 짤.csv
36414,대대장 사모님 미친거 아니냨ㅋㅅㅋㄱㅋ,./data\유머 짤.csv
36415,해운대 호랑이 나와라 오바,./data\유머 짤.csv
36416,농담아니고 엄ㅊㅇ씨가 노래잘하면 이 삘일듯,./data\유머 짤.csv
36417,아미치겟닼ㅋㅋㅋㅋㅋ 대대장 사모님,./data\유머 짤.csv
36418,첫번째 디카프리오도 진짜 잘생기고 시강인데 옆에 언니 속눈썹이 너무 시강이야 눈 안무거울까 뜰 수도 없을듯,./data\유머 짤.csv
36419,와근데진짜 인정할 수도 없다 넘사다 진짜 대 핵존잘,./data\유머 짤.csv
36420,왜 우린 지금의 레오오빠가 아닌 저때의 레오오빠에게 얽매여 있는것인가,./data\유머 짤.csv
36421,너의 그분,./data\유머 짤.csv
36423,첫번짼 눈호강하고 두번째 개웃김ㅋㅋㅋㅋㅋㅋㅋ큐큐큐큨ㅋ캌ㅋㅋㅋ캬ㅑ캌캌,./data\유머 짤.csv
36425,개안하고 갑니다,./data\유머 짤.csv
36426,자기전에 보게 댓글 좀,./data\유머 짤.csv
36429,디카프리오 좀 봐줄래 ㅠㅠ,./data\유머 짤.csv
36430,진짜 존잘이었는뒈,./data\유머 짤.csv
36431,넘사벽 진짜 ㄹㅇ 신의경지,./data\유머 짤.csv
36434,디카프리오 존잘,./data\유머 짤.csv
36437,역시 디카프리오,./data\유머 짤.csv
36438,와디카프리오 미챴나봐,./data\유머 짤.csv
36439,형태소 단위로 더듬는거 ㄹㅇ,./data\유머 짤.csv
36440,솔직 지금 얼굴은 변한거 같지는 않은데 나이 먹어서 그런가 지금은 잘생겼다는 생각 안들음뼈속까지한국인이어서 그런가,./data\유머 짤.csv
36442,두번째 너 가탴ㅋㅋㅌㅋㅋㅋㅌㅌㅌㅌㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋ,./data\유머 짤.csv
36443,정말 미친 외모지 이런게,./data\유머 짤.csv
36444,아 어떠케,./data\유머 짤.csv
36445,디카프리오나였으면 인터뷰고 연예계고 나발이고 키스 박았다,./data\유머 짤.csv
36447,그가 떠오른다,./data\유머 짤.csv
36448,여보 이거 봥,./data\유머 짤.csv
36450,어떡하냐 진짜 좋아서 벽 부술거 같음,./data\유머 짤.csv
36451,누구랑 비슷하다,./data\유머 짤.csv
36452,아니 영화보러 가자,./data\유머 짤.csv
36453,진짜 너무 잘생겼다 사랑스럽게 생겼어,./data\유머 짤.csv
36454,ㅈㄴ 얜 진짜 넘사벽 한국의 원빈이다 말 더듬는 거 존ㄴ 웃김 ㅋㅋㅋㅋㅋㅌㅋㅋ 나같음 인터뷰고 뭐고 걍 덮쳤을듯,./data\유머 짤.csv
36455,심장 아포,./data\유머 짤.csv
36456,디카프리오 개잘생김 ㅠㅠ,./data\유머 짤.csv
36459,짜릿하다 굉장 짜릿해,./data\유머 짤.csv
36460,디카프리오 미쳤다ㅠㅠㅠ,./data\유머 짤.csv
36463,진짜 조각같아,./data\유머 짤.csv
36464,디카프리오 정도면 나 동양인비하 감당할 수 있어,./data\유머 짤.csv
36466,진짜 잘생겼다,./data\유머 짤.csv
36468,와 레오 끼를 아주 줄줄 흘리고 다니네 진짜 잘생겼다,./data\유머 짤.csv
36470,와 씨,./data\유머 짤.csv
36472,보다가 숨멈춤,./data\유머 짤.csv
36474,디카프리오 진짜 리즈 장난없다,./data\유머 짤.csv
36475,흐어엉ㅠㅠ진심 미모에 미치겠다,./data\유머 짤.csv
36477,와 시발,./data\유머 짤.csv
36478,진짜 사람이 어케 저엏게생겨,./data\유머 짤.csv
36480,참나 싯팔 존나잘생겼네 ㅡㅡ,./data\유머 짤.csv
36482,아시발 개잘생김 미쳔나,./data\유머 짤.csv
36484,인터뷰 기자는 이완코브인가요,./data\유머 짤.csv
36485,두 번째 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아리가또센샗ㅌㅋㅎㅌㅎㅌㅌㄹㅋㅎㅋㅎㅋㅎㅋㅎㅌㅌㅎㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎ,./data\유머 짤.csv
36488,존나 너무 잘생겨서 죽고싶어,./data\유머 짤.csv
36492,말 형태소 단위로 더듬겠대zzzㅋㅋㅋㅋㅋㄴㅋ,./data\유머 짤.csv
36494,디카프리오는 아들낳아야한다 ㄹㅇ,./data\유머 짤.csv
36495,마지막봐 갸웃겨,./data\유머 짤.csv
36496,디카프리오도 디카프리오지만 사실 옆에 속눈썹이 싱기하다,./data\유머 짤.csv
36498,디카프리오 그는그는,./data\유머 짤.csv
36499,진짜 개잘생겪다,./data\유머 짤.csv
36501,야씨발 ㅣㄷ카프리오 존잘이야,./data\유머 짤.csv
36502,나는 왜 박중훈밖에 생각이 안 날까 왜,./data\유머 짤.csv
36505,디카프리오 미쳤어 미쳤ㅇ 진짜 미쳤어,./data\유머 짤.csv
36506,와 그냥 미쳤네,./data\유머 짤.csv
36508,말도 안돼,./data\유머 짤.csv
36509,ㅇㅈ 이건 인정한다 진짜 개잘생겼네,./data\유머 짤.csv
36510,와 대박 잘생김ㄷㄷ,./data\유머 짤.csv
36512,아 두번째 존나웃겨서 숨못쉼,./data\유머 짤.csv
36513,아 미쳤냐고 얼굴 무슨일이야 숨쉬는거 까먹는얼굴이야,./data\유머 짤.csv
36514,은지야 난 꼭 디카프리오 닮은 남자랑 결혼할게,./data\유머 짤.csv
36515,하 디카프릐오,./data\유머 짤.csv
36516,레오 존잘인데 그 뒤에 너무 웃김 ㅆㅂㅋㅋㅋㅋㅋ,./data\유머 짤.csv
36517,먼가 첫번째 영상에서 입냄새 나서 열심 아닌 척 고개 돌리는 느낌이지 않음,./data\유머 짤.csv
36518,내 디카프리오,./data\유머 짤.csv
36519,미쳤다 진짜,./data\유머 짤.csv
36520,하 실물보면 쓰러질듯,./data\유머 짤.csv
36521,형태소 단윜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ우리 멀티할때생각나네,./data\유머 짤.csv
36522,와 잘생겼다,./data\유머 짤.csv
36523,첫짤 데스윙크,./data\유머 짤.csv
36525,시발 하,./data\유머 짤.csv
36526,고생하셨습니다 꿀잠주무셔용,./data\이상민.csv
36527,이때 오빠 헤어스타일보고 한번 더 반했었는데 오빠도 안녕주무세요,./data\이상민.csv
36528,추억돋아요 아직 미팅중이지만 잘 마무리하고 따라 잘게요 먼저 주무세요 오빠 꼭꼭 행꿈꾸세요,./data\이상민.csv
36529,You are the best,./data\이상민.csv
36530,오늘도 고잉 내일도 그대와 고잉 내일도상나잇,./data\이상민.csv
36531,지현이 넘 예쁘다,./data\이상민.csv
36532,지금도 멋있으시지만 이때 완전 최고였지요,./data\이상민.csv
36533,상민오빠 화이팅,./data\이상민.csv
36534,So cool,./data\이상민.csv
36537,룰라 공연 너무 보고싶고 오빠도 너무너무 보고싶구굿밤되세요 상나잇,./data\이상민.csv
36539,Old but gold,./data\이상민.csv
36540,The god father of crying rap,./data\이상민.csv
36541,Crying rap comeback when,./data\이상민.csv
36543,와 이노래 정말 재평가가 필요한 아까운곡,./data\이상민.csv
36544,저도 랩하고 싶네요 ㅋㅋ 크라잉 랩쁘아아악,./data\이상민.csv
36545,처음 들은 노래 있다 신나게 좋더라 역시 음악의 신이셔,./data\이상민.csv
36546,Ayyyyy rap that shit king,./data\이상민.csv
36547,그 때 그시절룰라 짱짱,./data\이상민.csv
36548,Please live in 2020,./data\이상민.csv
36549,이상민 최고 파이팅,./data\이상민.csv
36551,에너지넘치는 상민형님 항상 응원합니다,./data\이상민.csv
36552,최고였고 지금도 최고세요,./data\이상민.csv
36553,상민이형님 또 옛 갬성 젖으셨네 잊을만 하면 크라잉랩 올라옴,./data\이상민.csv
36555,좋은 꿈꾸고 계시기를여긴 벌써 아침,./data\이상민.csv
36556,이때가 그립네요,./data\이상민.csv
36557,투명저건 어디서구매해요ㅋㅋ 탐나요 사고싶어요,./data\이상민.csv
36558,화이팅 추운날씨 감기조심 하세요,./data\이상민.csv
36559,맛점하시구요 오후시간도 홧띵요,./data\이상민.csv
36560,오늘도 철통방어오빠 몸도 마음도 건강한 하루 되세요 오전 내내 회의 배고파서 밥 먹고 일해야 할 것 같아요 밥 먹을래요ㅎ 오빠도 맛있는 식사 잘 챙겨 드세요,./data\이상민.csv
36561,마스크 어디서 구입하신거에요,./data\이상민.csv
36563,상민씨 이런건 어디서 사나요,./data\이상민.csv
36564,오후도 파이팅이요,./data\이상민.csv
36565,오 이거 좋은데요,./data\이상민.csv
36566,형님 화이팅하세요,./data\이상민.csv
36567,어디서 샀어요 ㅋㅋㅋ,./data\이상민.csv
36571,이 마스크는 까까까에서 못본건데 좋네요,./data\이상민.csv
36572,모에요 개발하신건가요,./data\이상민.csv
36573,와 저 투명 마스크는 뭔가 되게 퓨쳐리스틱 하네요 머시써요,./data\이상민.csv
36574,마스크 짱 멋져요,./data\이상민.csv
36575,상민이형 마스크 간지,./data\이상민.csv
36576,알리매니아 네요ㅎㅎ,./data\이상민.csv
36577,Quiero esas mascaras,./data\이상민.csv
36579,내스타도 점심 꼬옥 챙기시구여감기 조심,./data\이상민.csv
36580,마스크 대박이네여,./data\이상민.csv
36581,Good afternoon,./data\이상민.csv
36582,이것도 유튭에,./data\이상민.csv
36583,ㅎ매력쟁이 좋은모습 많이 많이 보여주세요,./data\이상민.csv
36584,kkkkkkk strange mask collection,./data\이상민.csv
36585,지평선이 검고 폭풍이 위협하고 있습니다 일합시다 이것이 세기의 악에 대한 유일한 치료법입니다 나는 당신을 친구로 지원하고 있습니다 너는 결코 혼자가 아니다 함께 일하고 행복합시다,./data\이상민.csv
36586,상민님도 많이 드시구 내셔야해요,./data\이상민.csv
36587,근데 구멍이 숭숭,./data\이상민.csv
36588,아무튼 특이한 물건 많은것 같아요 ㅎㅎ,./data\이상민.csv
36589,오빠 마스크는 독특한게 많네요,./data\이상민.csv
36590,이제 kf쓰세요ㅜ과태료ㅜ,./data\이상민.csv
36593,항상 응원합니당,./data\이상민.csv
36594,Wow you make everything so fashionable even the mask,./data\이상민.csv
36596,맛점 드세용,./data\이상민.csv
36597,화이팅 내라응원합니다,./data\이상민.csv
36598,Looking good,./data\이상민.csv
36600,오오오 저런건 어디서 구매 하시는건지,./data\이상민.csv
36601,뭘해도 멋져요,./data\이상민.csv
36602,그것 귀가 아파자 않아요 그것 무겁지 않나요,./data\이상민.csv
36603,도대체 이런걸 어디서 구하신데요 신기신기,./data\이상민.csv
36604,열심 생활하시는 모습 보기좋아요 건강하시고 행복하세요 응원합니다,./data\이상민.csv
36605,ㅋㅋ 상민씨 마스크는 대췌가 어디서 구매하는지요정말 탐나는 물건이네요,./data\이상민.csv
36606,상민오빠 fighting 맛점 하세용 우리를 사랑한 사람은 위해,./data\이상민.csv
36607,행복하고 멋진 하루 되세요,./data\이상민.csv
36608,오늘도 수고하셨습니다 상민님 화이팅,./data\이상민.csv
36609,이런 마스크 나라에서 인정 안 해줄텐데요 라고 할랬더니 뒤에 마스크하고 덫대어 하고 나오네요ㅋㅋ 이런거 발견하는 능력 굿입니다,./data\이상민.csv
36610,Yo Yo Yo Looking good man,./data\이상민.csv
36611,오빠 사랑해요근데 마스크끼고 뽀뽀해봤어요,./data\이상민.csv
36612,Youre handsome,./data\이상민.csv
36613,yoyoyofignting awesome mask yo,./data\이상민.csv
36615,은행이라도 치게,./data\이상민.csv
36616,구매링크 부탁드려요,./data\이상민.csv
36617,코로나는 이제 더불어 사는 사회처럼 일상일수도 있는 상황까지 된 시점에서 걸린사람들을 무슨 죄인취급하듯이 하고 피하는 사람들에 생각은 바뀌어야 될듯요,./data\이상민.csv
36618,상민오빠 인스타게시물 올라와서 좋아여항상 내시고 해피한하루보내세요화이팅,./data\이상민.csv
36619,오빠화이팅이요 peaceful 하고 happiness 로 가득찬 하루 되시길 바래요위나윈나,./data\이상민.csv
36620,기대되네용 오늘도 건강 잘 챙기시면서 홧띵요,./data\이상민.csv
36621,상민오빠 건강은 최고죠 건강 잘 챙기시고,./data\이상민.csv
36623,우정에서 사랑,./data\이상민.csv
36624,오빠두 화이팅 식사 거르지마시구 옷 따숩게 입으시구요 많이 많이 웃는 하루 보내시길 바라요,./data\이상민.csv
36625,화이팅하세용ㅜㅜ 마스크 꼭꼭,./data\이상민.csv
36627,코로나조심하세요 상민씨,./data\이상민.csv
36628,코로나 메로나,./data\이상민.csv
36630,정보 감사해요행복한 하루 되세요,./data\이상민.csv
36631,코로나 조심하시구 화이팅하세요,./data\이상민.csv
36632,Sangmin fighting eyes contact with lovehave a good day,./data\이상민.csv
36633,이건 아닌듯,./data\이상민.csv
36634,내셔요 응원합니다,./data\이상민.csv
36635,역시 난 절대 따라갈 흉내조차 못낼 인성 내세요 내스타님 사랑합니다,./data\이상민.csv
36636,아직도 이상민 쓰는 샴푸로 예전 광고컷이 피드에 있던데 윗에 댓글 다신분 처럼 믿고 사신분들은 많이 속상할꺼 같네요 이상황에웃는 이모티콘은 좀 그러네요,./data\이상민.csv
36637,아형님만 믿고 20통이나 산건데 너무 억울하네요ㅜㅜ효과도 없는것 같은데 다 버려야하나,./data\이상민.csv
36638,악플러들이나 안티들은 어떤 방식으로 대응하셔도 계속 안좋은 얘기하고 어헤즈보다 이상민씨 탓만 할거예요 저같이 이번일 크게 개의치 않아 하는 팬들도 있을거고요 꼬투리 잡는 사람들 일일이 대응하시지 마세요 그들이 말하는거 처럼 정말 큰 잘못하셨으면 언론이 먼저 난리치고 방송계에서도 가만 있지 않았겠죠 언제부터 유투버 말이 공신력 갖게 되었나 이해가 안될 따름입니다,./data\이상민.csv
36639,나도 사과 받았으니 상관 없다는건 좀 아닌 것 같습니다,./data\이상민.csv
36640,일일이 대응하지 마세요 어차피 분위기가 1을 1이라고 얘기해줘도 안믿을 분위기요 그리고 저이들이 말하는 형법에서 얘기하는 사기란 기망행위가 있어야 하며 그로인해 득을 보셔야 함에도 불구하고 형님이 판매한 것이 아니라 단순 모델이었어요 그런데 왜들 샴푸회사가 문제니 무시하심이 좋을 듯이요 대꾸해줘바야 계속 말꼬리 잡을걸요,./data\이상민.csv
36641,깔끔하게 본인이 잘못 했다고 해야 진정성이 느껴지는데 어헤즈만의 잘못으로 넘어가는 건가요 띨망 그동안 잘 봤습니다 20000,./data\이상민.csv
36642,샴푸가 얼마나 안좋길랰ㅋㅋㅋ 대체 그게 사과할일인지 고생하시네요,./data\이상민.csv
36643,허위광고 모델로써 돈만 받으면 뭐든 한다는 마인드로 소비자 속여놓고 회사탓만 하시더니 유튜브 채널명 멋지시네여,./data\이상민.csv
36644,올려주신 저 글 내용에 보면 좋은의도로 모델하신건데 당사 의 과장광고로 인한 피해인데 모델잘못이 어디있음ㅋㅋㅋㅋ,./data\이상민.csv
36646,어디서 실시간 대화하고 있어요지금 들어가고 싶은데 없어요,./data\이상민.csv
36647,흠 이건아닌데요 대응이 많이미흡하네요 아쉽네요,./data\이상민.csv
36648,what is this about,./data\이상민.csv
36649,이해가 안가는게 왜 그럼 이상민씨 본인이 실제로 사용해보고 광고모델이 된 거처럼 하신건가요 실제로는 시기가 출시 전부터 사용하신거잖아요 제 지인들 이상민씨만 믿고 구입했는데 이거 다 어떡하나요,./data\이상민.csv
36650,유튭 댓글 안보세요이렇게도 감이 없으시면 어찌하실려고,./data\이상민.csv
36651,사망여우님 만세 그분덕분에 어헤즈 사과하네,./data\이상민.csv
36652,형님때문에 어헤즈만4통짼데괜찮기만하던데요광고가다그렇죠 보는사람마음이지어휴,./data\이상민.csv
36653,You have my full support always have and always will,./data\이상민.csv
36654,우리 앞에 많은 일들이 일어나요 때론 웃으며 즐겁게 혹은 또 요즘같이 들기도 한 시간들이 주어지기도 하지요 하지만 오빠 그런 일들 앞에 우리의 자세가 우리의 마음 가짐이 오늘 이 순간 그리고 앞으로의 시간 앞에 조금 더 평안하고 편안하고 나 스스로에게 떳떳하고 내가 소중 여기는 사람들 앞에 바르게 설 수 있는 시간들을 또 만들어 주는 것 같아요 보이는 곳에서 또 보이지 않는 곳에서도 오빠를 그리고 우리를 늘 응원해요 아시죠저는 아직 퇴근 전 오늘 마무리 잘 하시고요 들지만 내셔야 해요 지금까지처럼 오늘 역시 잘 하셨다고 말씀 드리고싶어요 오늘도 감사하고 사랑합니다 또 뵈어요,./data\이상민.csv
36655,이상민씨의 광고를 토대로 제품을사는거지 연예인때문에사는건 아니자나요 과대광고는 회사측의 잘못이고 제남자친구도 이제품을사용하고있고 저도 가끔쓰는데제품에는 문제가 없다고보는데요 비듬한번쯤은겪어보지않나요저같은경우도 여러가지 사서 써보는데 한가지만 쓰진않는듯싶은데,./data\이상민.csv
36656,What happened oppa,./data\이상민.csv
36657,저이거 샀는데ㅠㅠ 근데 형님 잘못은 아니자나요,./data\이상민.csv
36658,오빵 내세요,./data\이상민.csv
36659,처음에 투자자가 아니냐는 식으로 의문갖게해서 아닌거 밝혀졌으면 끝나야하는데 해명하라고해서 해명해도 믿어주지도않고 사과를 하라고해서 사과를 해도 이게사과냐고하고 어헤즈측 사과문을 올려도 과연이건아닌듯이라고 하고뭘더어찌해야하는지열심 성실하게 사는 사람을 그렇게까지 조롱을하고 우르르 몰려다니면서 인신공격을하고어휴 우울증약 드신다고 예전에 티비에서 본것같은데 공황도있으신분인데 건강 더 나빠질까봐 걱정되네요 이상민님 내세요 계속 응원할께요 악플에 상처받지마시기 바랍니다,./data\이상민.csv
36660,What is happening Can anyone help us understand Thank you,./data\이상민.csv
36661,오빠 이제 좀 쉬시죠잠 안 오는 사람 넘 많아서요 ㅋㅋㅋ 계속 하시면 같이 밤 새볼까요,./data\이상민.csv
36662,연예인들은 평생 절대적 약자이자 을입니다 대한민국의 연예인들의 악플러들의 대응도 이제는 바뀌어야합니다 상민씨 그만 사과하세요,./data\이상민.csv
36664,내세요 90년대부터 지금도 그리고 앞으로도 계속 응원하겠습니다,./data\이상민.csv
36665,본인은 아무책임이 없다고 생각하시는건 아니죠,./data\이상민.csv
36666,모델을 했단이유로 잘못이 있다하면 안되는거죠 모델은 모델일뿐 단지 운이 안좋았을뿐이고 그 회사 잘못이죠 엄연 하나하나 책임지라고 한다면 모델할사람 없을듯요,./data\이상민.csv
36667,I love you,./data\이상민.csv
36669,샴푸회사에서 잘못한일이고 대처도 그회사가 해야할일ㅋ,./data\이상민.csv
36670,모든물건이 과장광고지 약도아니고 인스타 호갱이그냥있나요 그냥 그려려니하면되지 잘나가니 배아파서 누가그랬나보다 이렇게밖에생각안드네요 열심사는사람들 앞길안막는 나라사람들되면좋을텐데ㅡ내세요 홧팅,./data\이상민.csv
36672,내세요 항상응원하고 사랑합니다악플에 너무 신경안쓰셨으면 좋겠어요 내세요,./data\이상민.csv
36673,저희 신랑두 어헤즈샴푸 사용한지 2년돼가는데 4통씩 사서 쟁겨노며 만족하며 쓰구있는데 환불받기두구찬구 걍쓸래요,./data\이상민.csv
36674,상민님이 삼푸파신게 뭐잘못됬나요 남극크릴오일처럼발암 물질석인것32개회사것처럼 전이해가안되네요,./data\이상민.csv
36675,형 여기 사과문이 약간아쉽네요 목적어빠졌어요무엇을 잘명기해주시지,./data\이상민.csv
36676,팬으로써 이상민님이 그냥 아무일없이 잘 살았으면 좋겠어여늘 티비보면서 저사람은 잘됐으면 좋겟다 해여비판이있으면 비판받으시고 앞으로 성실한 행동으로 지내시면 된다고 생각합니다,./data\이상민.csv
36677,무슨일인지모르지만 화이팅,./data\이상민.csv
36678,진짜안좋은샴푸를 광고한거라면 모델도포함해 문제를 제기할수있지만 어찌보면 모델도 과대광고를 한 회사로 인해 이미지타격과 어찌보면 피해자인데,./data\이상민.csv
36679,We support you,./data\이상민.csv
36680,내시고 너무맘담지마세요상상꽃길만걸어가시길모든채널에서잘보고있읍니다응원합니다 항상,./data\이상민.csv
36681,네상민씨신경쓰지 마세요원래 남 잘되는 꼴 배 아파하는 사람들 많잖아요그만큼 상민씨가 잘 돼고 있으시다는 거죠건강 잘 챙기시고 화이팅 하세요,./data\이상민.csv
36682,형 저야 크게 상관없었고 이번 올리신 사과로 이해가 되었는데 괜찮으시겠어요 아직도 유튜브 댓글도 그렇고 그렇게 여론이 좋지는 못하더라구요 저 사과도 얼굴이 안나왔다 이게 사과 한거냐 이게 그겁니다에 대해서는 재대로 나와 있지도 않다어헤즈 사과문보고 저는 이해했는데 안본사람들이 있나봅니다 등 아직도 좋지는 않아서 앞으로 유튜브 운영이 괜찮으실지 해서요,./data\이상민.csv
36683,Oh my god I checked NAVER comments two night ago and saw Netizens post harassment comment about sangmin oppa ㅠ ㅠoppa I love you Please dont read bad comments I support Lee Legend Sangminfighting 사랑 해 요,./data\이상민.csv
36684,요즘 누가 모델 광고 하는것만 보고 물건사요 그렇다면 그사람이 잘못산거지 gs홈 런칭도 했었던것 같은데 이부분이 더 큰거 아닌가,./data\이상민.csv
36685,지니어스같은 대처 기대합니다,./data\이상민.csv
36686,sleep early,./data\이상민.csv
36688,내세요 잘 이겨내실거에요,./data\이상민.csv
36689,I love you,./data\이상민.csv
36691,상상이아니고 항상이요,./data\이상민.csv
36692,이상민 화이팅,./data\이상민.csv
36693,I believe you and support you화이팅,./data\이상민.csv
36694,Mmm 왜 저는 한국어를 아직 잘 못합니다,./data\이상민.csv
36695,저 기억은 하실런지 모르겠네요ㅡㅡㅋ,./data\이상민.csv
36696,내세요 저역시 응원합니다,./data\이상민.csv
36697,앞으로는 이런 일이 다시는 없기를 바랍니다,./data\이상민.csv
36698,정말로 아니길 바랍니다,./data\이상민.csv
36699,모든 광고에 과장안된게 어딧나요ㅎ 내가 좋다고 모든사람에게 다 좋은제품도 아닐것이고상민님 너무신경쓰지마세요,./data\이상민.csv
36700,What happened,./data\이상민.csv
36701,잘 해결되길 바랄께요,./data\이상민.csv
36702,마음이 아프네요ㅠㅠ내세요,./data\이상민.csv
36703,상민이형 이근대위처럼강하게 상남자로 이겨내세요 한서초 화이팅,./data\이상민.csv
36704,팬입니다속상하네요부디 잘 해결되기를 기원합니다잘 드시고 내셔야 해요,./data\이상민.csv
36705,안녕 주무셔요 꾸벅,./data\이상민.csv
36706,What happen,./data\이상민.csv
36707,what happened someone pls translate,./data\이상민.csv
36708,살까말까 속지말자 유튜브채널이라니,./data\이상민.csv
36709,상민오빠 내세요 건강 잘 챙기시고 응원합니다 이상민 믿어요,./data\이상민.csv
36710,너무 드시겠네요 머나먼 나라에서 늘 웃음을주셔서 오려 더 감사하네요 항상 응원하고 기대할께요 The one and only OG korean producerrapper,./data\이상민.csv
36713,Alguien de Mxico,./data\이상민.csv
36714,Pa que me diga que dice,./data\이상민.csv
36715,아하실시간 라방이 아니라 실시간 대화요ㅜ인스타 라방 해주세요,./data\이상민.csv
36716,hyung wish u a sweet night,./data\이상민.csv
36717,Always support you,./data\이상민.csv
36718,Sangmin 오빠 최고 LOVE YOU,./data\이상민.csv
36719,LEE SANG MIN,./data\이상민.csv
36720,The horizon is black the storm threatens lets work This is the only remedy for the evil of the century Im supporting you as a friend youre not alone,./data\이상민.csv
36721,obba fighting just do what you should do and ignore those ridiculous comments no one has rights to force somebody to take reponsibilities that dont belong to him Love you and wait for more your sharing,./data\이상민.csv
36722,Me pretending to know whats happening,./data\이상민.csv
36723,내시구요 당신을 응원합니다,./data\이상민.csv
36724,상민이형 형따라썼어요 전 괜찮아요 형이 제글에 댓글만 달아준다면,./data\이상민.csv
36725,걱정되는 마음에 오라버니한테 DM 보냈었는데 다행이네요,./data\이상민.csv
36726,끈기와 인내가 결국 해내셨군요 축하드립니다 본받겠습니다,./data\이상민.csv
36727,오늘하루 파팅입니다,./data\이상민.csv
36729,항상응원합니다 성실하게 일하시고 빛도다갚으시고 열씨미사시는모습 보며 팬됐어요 아픈딸 ㄱ,./data\이상민.csv
36730,내세요 상민오빠도 피해자네요,./data\이상민.csv
36731,아헐 비싼데도 이상민 믿고 사서 계속 쓰고있는지 몇년된거 같은데 젠장,./data\이상민.csv
36732,손바닥으로 하늘을 가리려 하지 마세요 교묘하네 이걸 몰랐다고 하시는건,./data\이상민.csv
36733,상민이형 그래도 지금 해가 뜨고 있는 중이니까 내세요 응원하고있어요,./data\이상민.csv
36734,감사합니다 형 보면서 열심 살고 있습니다,./data\이상민.csv
36735,이런일도있고 저런일도있고 항상 응원합니다,./data\이상민.csv
36736,아고그나마 다행이네요,./data\이상민.csv
36737,미용쪽에 있는 사람은 저 샴푸 나오는것도 알았고 상민형님이 갑자기 저기 모델 하시길래 엥 쓰시던 샴푸랑 다른거고 저 샴푸는 미용실에서 그냥 공장 하나 뚫어서 자기네 묭실 브랜드화 시키려는구나 라는걸 알수 있었는데 어떻게 보면 상민형님도 피해자이시니까 잘 마무리하고 밝게 나와 주십쇼,./data\이상민.csv
36738,지니어스때부터 계속 응원하고있습니다,./data\이상민.csv
36739,상민씨 인성 바른 건 다 아는 사실이잖아요,./data\이상민.csv
36741,정말이지 지뢰밭같은 앞뒤없이 까고보는 저질비판들이 난무하는 유튜브네요ㅠㅜ 이젠 그런거에 안휘둘리는 사람들 많아졌어요 더 많아져야겠지만 ㅠ 내세요,./data\이상민.csv
36742,화이팅 하십시요,./data\이상민.csv
36743,넘 스트레스 받지마시고요 이상민씨 마음 편하신데로 하세요,./data\이상민.csv
36744,또라인가괜 열심 사는 사람한테 시비걸지말고 니 일이나 똑바로해라ㅇ,./data\이상민.csv
36745,Im sorry I dont understand a thing but what is it all about,./data\이상민.csv
36746,과대광고라는게 참 애매합니다 저도 어헤즈 썻지만효과좋아요 다만 그걸 너무 더 크게 과대해서 문제가생긴거죠 저는 잘썻어요 또 사고싶엇는데 핫딜이안떠서 못삿어요핫딜때만구매햇던지라 ㅎ,./data\이상민.csv
36747,상민형 내요,./data\이상민.csv
36748,내세요 상민이 응원합니다,./data\이상민.csv
36749,라방라이브 방송도 해주세용,./data\이상민.csv
36750,앗싸 앗싸 응원합니다,./data\이상민.csv
36752,유투브 분위기는 답정너에요 해명하셔도 들어주지 않고ㅜㅜ 그것이 알고싶다같은 다큐멘터리처럼 전문적인 형식으로 시각적으로 알기쉽게 설명을 해보시면 어떨까요 사망여우측 자료와 대조해서 어떤 부분이 사실과 다른지 특 이겁니다가 어떻게 꼬인건지 하지만 이건 제 개인적인 생각이구요 주위에서 만류하면 하지마시구요 도움이 많이 못되서 죄송합니다 ㅜㅜ,./data\이상민.csv
36753,강아지 계정 차단하셔서 제 계정으로 왔어요 뻔뻔하다는 말이 너무 쪽팔리셨는가봐요 이글은 맞춤법도 틀리셨네요 세상에 꼼꼼하신분이 왜이러셨을까 의 에 차이 아직 모르시면 알려드릴까요,./data\이상민.csv
36754,저도 ㅜㅜ 이상민삼퓨라고 사서 썼는데 ㅜㅜ,./data\이상민.csv
36755,오빠뭔일이래요내시고 연예인은 참 드네요ㅠㅠ,./data\이상민.csv
36756,모델이잘못하면 배상청구하던데 사과문으루땡ㅡㅡ,./data\이상민.csv
